Date,Open,High,Low,Close,Adj Close,,,,,
6/2/2015,0.657989972,0.651799978,0.658610109,0.657899931,0.657899931,1.51978,1.534213,1.518349,1.519988,1.519988
6/3/2015,0.652100056,0.650400159,0.655500006,0.651899832,0.651899832,1.533507,1.537515,1.525553,1.533978,1.533978
6/4/2015,0.652450212,0.647600027,0.653300146,0.652460003,0.652460003,1.532684,1.544163,1.53069,1.532661,1.532661
6/5/2015,0.650939957,0.6506401,0.657799962,0.650829808,0.650829808,1.53624,1.536948,1.520219,1.5365,1.5365
6/8/2015,0.655080048,0.653339841,0.656899879,0.65496978,0.65496978,1.526531,1.530597,1.522302,1.526788,1.526788
6/9/2015,0.651680194,0.649810158,0.655299836,0.651639852,0.651639852,1.534495,1.538911,1.526019,1.53459,1.53459
6/10/2015,0.649889974,0.642899942,0.650569834,0.649599944,0.649599944,1.538722,1.555452,1.537114,1.539409,1.539409
6/11/2015,0.645160042,0.644300007,0.647999948,0.645289932,0.645289932,1.550003,1.552072,1.54321,1.549691,1.549691
6/12/2015,0.644410033,0.641100025,0.64648011,0.644789808,0.644789808,1.551807,1.559819,1.546838,1.550893,1.550893
6/15/2015,0.642630157,0.642400213,0.645599882,0.642609922,0.642609922,1.556105,1.556662,1.548947,1.556154,1.556154
6/16/2015,0.641150172,0.639000093,0.643299871,0.641190049,0.641190049,1.559697,1.564945,1.554485,1.5596,1.5596
6/17/2015,0.639299941,0.634680061,0.639800178,0.639400089,0.639400089,1.564211,1.575597,1.562988,1.563966,1.563966
6/18/2015,0.630990068,0.627690044,0.632499867,0.630990068,0.630990068,1.584811,1.593143,1.581028,1.584811,1.584811
6/19/2015,0.629720146,0.629009938,0.631419962,0.629770115,0.629770115,1.588007,1.5898,1.583732,1.587881,1.587881
6/22/2015,0.629999836,0.628499959,0.632599897,0.629519953,0.629519953,1.587302,1.59109,1.580778,1.588512,1.588512
6/23/2015,0.631790165,0.631709944,0.635900123,0.631739875,0.631739875,1.582804,1.583005,1.572574,1.58293,1.58293
6/24/2015,0.635359941,0.632699958,0.637899931,0.635280022,0.635280022,1.573911,1.580528,1.567644,1.574109,1.574109
6/25/2015,0.636720026,0.634110182,0.637709958,0.636540074,0.636540074,1.570549,1.577013,1.568111,1.570993,1.570993
6/26/2015,0.63500006,0.634300028,0.636399911,0.635119841,0.635119841,1.574803,1.576541,1.571339,1.574506,1.574506
6/29/2015,0.637100124,0.633349927,0.637500183,0.637219886,0.637219886,1.569612,1.578906,1.568627,1.569317,1.569317
6/30/2015,0.635729929,0.633899955,0.636999883,0.635649917,0.635649917,1.572995,1.577536,1.569859,1.573193,1.573193
7/1/2015,0.637349848,0.636199902,0.640390177,0.637470111,0.637470111,1.568997,1.571833,1.561548,1.568701,1.568701
7/2/2015,0.640809984,0.639470007,0.642420022,0.640819839,0.640819839,1.560525,1.563795,1.556614,1.560501,1.560501
7/3/2015,0.640610066,0.639199824,0.642330065,0.640489847,0.640489847,1.561012,1.564456,1.556832,1.561305,1.561305
7/6/2015,0.642880103,0.64,0.643699884,0.642840016,0.642840016,1.5555,1.5625,1.553519,1.555597,1.555597
7/7/2015,0.640980033,0.640780009,0.648600126,0.640940182,0.640940182,1.560111,1.560598,1.541782,1.560208,1.560208
7/8/2015,0.646789949,0.646399876,0.651930006,0.646710057,0.646710057,1.546097,1.54703,1.533907,1.546288,1.546288
7/9/2015,0.650670158,0.648500019,0.651039971,0.65061978,0.65061978,1.536877,1.54202,1.536004,1.536996,1.536996
7/10/2015,0.650569834,0.642999981,0.650659997,0.650450079,0.650450079,1.537114,1.55521,1.536901,1.537397,1.537397
7/13/2015,0.64437017,0.641399791,0.645319914,0.644500158,0.644500158,1.551903,1.55909,1.549619,1.55159,1.55159
7/14/2015,0.645989824,0.640099958,0.647100086,0.645900117,0.645900117,1.548012,1.562256,1.545356,1.548227,1.548227
7/15/2015,0.639470007,0.638000048,0.641799915,0.639510084,0.639510084,1.563795,1.567398,1.558118,1.563697,1.563697
7/16/2015,0.639959862,0.638940075,0.642510004,0.639629936,0.639629936,1.562598,1.565092,1.556396,1.563404,1.563404
7/17/2015,0.640489847,0.638070068,0.642600011,0.640489847,0.640489847,1.561305,1.567226,1.556178,1.561305,1.561305
7/20/2015,0.640839962,0.639800178,0.643499815,0.641010027,0.641010027,1.560452,1.562988,1.554002,1.560038,1.560038
7/21/2015,0.642210025,0.641299838,0.643800172,0.642099924,0.642099924,1.557123,1.559333,1.553277,1.55739,1.55739
7/22/2015,0.642830098,0.639199824,0.642949957,0.642840016,0.642840016,1.555621,1.564456,1.555331,1.555597,1.555597
7/23/2015,0.640420116,0.638100197,0.644380135,0.640450057,0.640450057,1.561475,1.567152,1.551879,1.561402,1.561402
7/24/2015,0.644249781,0.644000013,0.646350158,0.644349825,0.644349825,1.552193,1.552795,1.547149,1.551952,1.551952
7/27/2015,0.644160141,0.641199916,0.64539988,0.644209938,0.644209938,1.552409,1.559576,1.549427,1.552289,1.552289
7/28/2015,0.642469963,0.640299968,0.643800172,0.642500096,0.642500096,1.556493,1.561768,1.553277,1.55642,1.55642
7/29/2015,0.640580109,0.637399817,0.641399791,0.640569851,0.640569851,1.561085,1.568874,1.55909,1.56111,1.56111
7/30/2015,0.641030161,0.639400089,0.641850172,0.640940182,0.640940182,1.559989,1.563966,1.557996,1.560208,1.560208
7/31/2015,0.640830106,0.637899931,0.642899942,0.640849818,0.640849818,1.560476,1.567644,1.555452,1.560428,1.560428
8/3/2015,0.640079882,0.639100147,0.642299948,0.639920138,0.639920138,1.562305,1.5647,1.556905,1.562695,1.562695
8/4/2015,0.641399791,0.639800178,0.642400213,0.64141995,0.64141995,1.55909,1.562988,1.556662,1.559041,1.559041
8/5/2015,0.642429927,0.638980086,0.643939882,0.642299948,0.642299948,1.55659,1.564994,1.55294,1.556905,1.556905
8/6/2015,0.640780009,0.639470007,0.646300029,0.640780009,0.640780009,1.560598,1.563795,1.547269,1.560598,1.560598
8/7/2015,0.644620225,0.643499815,0.648209968,0.644569949,0.644569949,1.551301,1.554002,1.54271,1.551422,1.551422
8/10/2015,0.645489865,0.64312983,0.646820071,0.645409877,0.645409877,1.549211,1.554896,1.546025,1.549403,1.549403
8/11/2015,0.64151994,0.640400019,0.642759857,0.641629842,0.641629842,1.558798,1.561524,1.555791,1.558531,1.558531
8/12/2015,0.641600202,0.638499883,0.643619924,0.641680072,0.641680072,1.558603,1.566171,1.553712,1.558409,1.558409
8/13/2015,0.640450057,0.63949986,0.641900024,0.640370083,0.640370083,1.561402,1.563722,1.557875,1.561597,1.561597
8/14/2015,0.640400019,0.638600188,0.64131012,0.640290128,0.640290128,1.561524,1.565925,1.559308,1.561792,1.561792
8/17/2015,0.638980086,0.637349848,0.641769847,0.63890007,0.63890007,1.564994,1.568997,1.558191,1.56519,1.56519
8/18/2015,0.641600202,0.636199902,0.642500096,0.641640135,0.641640135,1.558603,1.571833,1.55642,1.558506,1.558506
8/19/2015,0.638329925,0.636999883,0.63949986,0.638369859,0.638369859,1.566588,1.569859,1.563722,1.56649,1.56649
8/20/2015,0.637550175,0.636820179,0.640600217,0.637629853,0.637629853,1.568504,1.570302,1.561036,1.568308,1.568308
8/21/2015,0.637349848,0.635930048,0.638400016,0.637310042,0.637310042,1.568997,1.5725,1.566416,1.569095,1.569095
8/24/2015,0.638259848,0.632719975,0.639670033,0.63784012,0.63784012,1.56676,1.580478,1.563306,1.567791,1.567791
8/25/2015,0.634359982,0.632199967,0.637509937,0.634399823,0.634399823,1.576392,1.581778,1.568603,1.576293,1.576293
8/26/2015,0.636820179,0.636089829,0.645900117,0.637109866,0.637109866,1.570302,1.572105,1.548227,1.569588,1.569588
8/27/2015,0.645969794,0.644749898,0.650299918,0.645910129,0.645910129,1.54806,1.550989,1.537752,1.548203,1.548203
8/28/2015,0.648850108,0.64742016,0.651899832,0.648760025,0.648760025,1.541188,1.544592,1.533978,1.541402,1.541402
8/31/2015,0.648629996,0.647600027,0.651100164,0.64859003,0.64859003,1.541711,1.544163,1.535862,1.541806,1.541806
9/1/2015,0.650829808,0.649000021,0.653400032,0.650909874,0.650909874,1.5365,1.540832,1.530456,1.536311,1.536311
9/2/2015,0.653449987,0.652700188,0.654920021,0.653370149,0.653370149,1.530339,1.532097,1.526904,1.530526,1.530526
9/3/2015,0.653300146,0.65294993,0.656909804,0.653250214,0.653250214,1.53069,1.531511,1.522279,1.530807,1.530807
9/4/2015,0.655310142,0.655270207,0.659160151,0.655219974,0.655219974,1.525995,1.526088,1.517082,1.526205,1.526205
9/7/2015,0.658150203,0.653999995,0.658999862,0.657850159,0.657850159,1.51941,1.529052,1.517451,1.520103,1.520103
9/8/2015,0.65465977,0.648699843,0.65465977,0.654320083,0.654320083,1.527511,1.541545,1.527511,1.528304,1.528304
9/9/2015,0.64942993,0.649099861,0.651400021,0.649270123,0.649270123,1.539812,1.540595,1.535155,1.540191,1.540191
9/10/2015,0.651000132,0.646120049,0.651700155,0.65112984,0.65112984,1.536098,1.5477,1.534448,1.535792,1.535792
9/11/2015,0.647589962,0.646659872,0.64913989,0.647579897,0.647579897,1.544187,1.546408,1.5405,1.544211,1.544211
9/14/2015,0.647369866,0.646290005,0.650200132,0.647330055,0.647330055,1.544712,1.547293,1.537988,1.544807,1.544807
9/15/2015,0.648130145,0.646899991,0.651400021,0.648209968,0.648209968,1.5429,1.545834,1.535155,1.54271,1.54271
9/16/2015,0.651639852,0.644000013,0.652200001,0.651680194,0.651680194,1.53459,1.552795,1.533272,1.534495,1.534495
9/17/2015,0.644540037,0.643050012,0.645599882,0.644410033,0.644410033,1.551494,1.555089,1.548947,1.551807,1.551807
9/18/2015,0.642219923,0.638600188,0.642590101,0.642299948,0.642299948,1.557099,1.565925,1.556202,1.556905,1.556905
9/21/2015,0.644129851,0.642299948,0.645840047,0.643960201,0.643960201,1.552482,1.556905,1.548371,1.552891,1.552891
9/22/2015,0.64482016,0.643869812,0.651700155,0.64482016,0.64482016,1.55082,1.553109,1.534448,1.55082,1.55082
9/23/2015,0.651249846,0.650800159,0.656799782,0.651299897,0.651299897,1.535509,1.53657,1.522534,1.535391,1.535391
9/24/2015,0.655710187,0.654100096,0.657760156,0.655649998,0.655649998,1.525064,1.528818,1.520311,1.525204,1.525204
9/25/2015,0.656560019,0.655299836,0.66019979,0.656729905,0.656729905,1.52309,1.526019,1.514693,1.522696,1.522696
9/28/2015,0.657680125,0.656289849,0.659500099,0.657819867,0.657819867,1.520496,1.523717,1.5163,1.520173,1.520173
9/29/2015,0.659330081,0.657600115,0.660600155,0.659410079,0.659410079,1.516691,1.520681,1.513775,1.516507,1.516507
9/30/2015,0.659719817,0.65730014,0.661800229,0.659719817,0.659719817,1.515795,1.521375,1.51103,1.515795,1.515795
10/1/2015,0.661250146,0.658699911,0.661699947,0.661199866,0.661199866,1.512287,1.518142,1.511259,1.512402,1.512402
10/2/2015,0.660460103,0.656199842,0.660580082,0.660539939,0.660539939,1.514096,1.523926,1.513821,1.513913,1.513913
10/5/2015,0.658440116,0.656099958,0.659400078,0.658150203,0.658150203,1.518741,1.524158,1.51653,1.51941,1.51941
10/6/2015,0.659880021,0.656300186,0.660399912,0.659849977,0.659849977,1.515427,1.523693,1.514234,1.515496,1.515496
10/7/2015,0.656619944,0.652399984,0.656729905,0.656770018,0.656770018,1.522951,1.532802,1.522696,1.522603,1.522603
10/8/2015,0.652830149,0.650500007,0.655100217,0.652929892,0.652929892,1.531792,1.537279,1.526484,1.531558,1.531558
10/9/2015,0.651380079,0.64990011,0.65349995,0.651409781,0.651409781,1.535202,1.538698,1.530222,1.535132,1.535132
10/12/2015,0.652660145,0.650409888,0.652830149,0.652609885,0.652609885,1.532191,1.537492,1.531792,1.532309,1.532309
10/13/2015,0.651989938,0.649800024,0.657700023,0.651980162,0.651980162,1.533766,1.538935,1.52045,1.533789,1.533789
10/14/2015,0.655469929,0.647299886,0.655490123,0.655390026,0.655390026,1.525623,1.544879,1.525576,1.525809,1.525809
10/15/2015,0.646079974,0.644799786,0.648500019,0.645989824,0.645989824,1.547796,1.550869,1.54202,1.548012,1.548012
10/16/2015,0.646290005,0.645699929,0.647900026,0.646330105,0.646330105,1.547293,1.548707,1.543448,1.547197,1.547197
10/19/2015,0.647750202,0.645289932,0.648099901,0.647750202,0.647750202,1.543805,1.549691,1.542972,1.543805,1.543805
10/20/2015,0.646200214,0.644900002,0.646899991,0.646330105,0.646330105,1.547508,1.550628,1.545834,1.547197,1.547197
10/21/2015,0.647330055,0.64599984,0.648600126,0.64728983,0.64728983,1.544807,1.547988,1.541782,1.544903,1.544903
10/22/2015,0.648470162,0.644900002,0.649699969,0.648320073,0.648320073,1.542091,1.550628,1.539172,1.542448,1.542448
10/23/2015,0.649939816,0.648470162,0.652359977,0.650039945,0.650039945,1.538604,1.542091,1.532896,1.538367,1.538367
10/26/2015,0.652870213,0.650149827,0.652999816,0.652850181,0.652850181,1.531698,1.538107,1.531394,1.531745,1.531745
10/27/2015,0.651209981,0.650959873,0.654200227,0.65112984,0.65112984,1.535603,1.536193,1.528584,1.535792,1.535792
10/28/2015,0.653079991,0.651549842,0.654439983,0.653039901,0.653039901,1.531206,1.534802,1.528024,1.5313,1.5313
10/29/2015,0.654880134,0.653100037,0.655910177,0.654799946,0.654799946,1.526997,1.531159,1.524599,1.527184,1.527184
10/30/2015,0.652660145,0.647499809,0.653079991,0.652580073,0.652580073,1.532191,1.544402,1.531206,1.532379,1.532379
11/2/2015,0.647579897,0.645200002,0.648380184,0.647600027,0.647600027,1.544211,1.549907,1.542305,1.544163,1.544163
11/3/2015,0.648380184,0.647400041,0.650959873,0.648339829,0.648339829,1.542305,1.54464,1.536193,1.542401,1.542401
11/4/2015,0.648510113,0.647699856,0.650579992,0.648539974,0.648539974,1.541996,1.543925,1.53709,1.541925,1.541925
11/5/2015,0.64972994,0.649300055,0.656729905,0.649770046,0.649770046,1.539101,1.54012,1.522696,1.539006,1.539006
11/6/2015,0.657419838,0.657019863,0.665000176,0.657460035,0.657460035,1.521098,1.522024,1.503759,1.521005,1.521005
11/9/2015,0.664289838,0.661600133,0.664379871,0.664229829,0.664229829,1.505367,1.511487,1.505163,1.505503,1.505503
11/10/2015,0.661289939,0.66019979,0.662499983,0.661330173,0.661330173,1.512196,1.514693,1.509434,1.512104,1.512104
11/11/2015,0.660600155,0.657700023,0.660859911,0.660549974,0.660549974,1.513775,1.52045,1.51318,1.51389,1.51389
11/12/2015,0.656899879,0.655899852,0.658919964,0.656810136,0.656810136,1.522302,1.524623,1.517635,1.52251,1.52251
11/13/2015,0.656500106,0.655199797,0.65823988,0.656400131,0.656400131,1.523229,1.526252,1.519203,1.523461,1.523461
11/16/2015,0.656940013,0.656639777,0.65849995,0.657120027,0.657120027,1.522209,1.522905,1.518603,1.521792,1.521792
11/17/2015,0.657809914,0.656120191,0.659719817,0.657680125,0.657680125,1.520196,1.524111,1.515795,1.520496,1.520496
11/18/2015,0.657160187,0.65580006,0.658300111,0.657029792,0.657029792,1.521699,1.524855,1.519064,1.522001,1.522001
11/19/2015,0.656000105,0.653599898,0.656000105,0.656199842,0.656199842,1.52439,1.529988,1.52439,1.523926,1.523926
11/20/2015,0.654100096,0.653100037,0.657100164,0.654100096,0.654100096,1.528818,1.531159,1.521838,1.528818,1.528818
11/23/2015,0.658320046,0.65820002,0.661059996,0.658330014,0.658330014,1.519018,1.519295,1.512722,1.518995,1.518995
11/24/2015,0.661070048,0.659699797,0.664139836,0.660980035,0.660980035,1.512699,1.515841,1.505707,1.512905,1.512905
11/25/2015,0.663089959,0.661199866,0.664100141,0.662870188,0.662870188,1.508091,1.512402,1.505797,1.508591,1.508591
11/26/2015,0.661109818,0.660810127,0.66359995,0.661219977,0.661219977,1.512608,1.513294,1.506932,1.512356,1.512356
11/27/2015,0.662120109,0.6618598,0.665150124,0.662259989,0.662259989,1.5103,1.510894,1.50342,1.509981,1.509981
11/30/2015,0.664990005,0.664100141,0.666800027,0.664940039,0.664940039,1.503782,1.505797,1.4997,1.503895,1.503895
12/1/2015,0.664109844,0.661170139,0.664299987,0.664100141,0.664100141,1.505775,1.51247,1.505344,1.505797,1.505797
12/2/2015,0.663169992,0.663039839,0.6688999,0.663220133,0.663220133,1.507909,1.508205,1.494992,1.507795,1.507795
12/3/2015,0.6688999,0.663799936,0.6703999,0.668940171,0.668940171,1.494992,1.506478,1.491647,1.494902,1.494902
12/4/2015,0.660600155,0.659699797,0.663039839,0.660720185,0.660720185,1.513775,1.515841,1.508205,1.5135,1.5135
12/7/2015,0.661699947,0.661499911,0.664100141,0.661699947,0.661699947,1.511259,1.511716,1.505797,1.511259,1.511259
12/8/2015,0.664229829,0.664000042,0.668509971,0.664439907,0.664439907,1.505503,1.506024,1.495864,1.505027,1.505027
12/9/2015,0.666049904,0.658800154,0.666360141,0.666219855,0.666219855,1.501389,1.517911,1.50069,1.501006,1.501006
12/10/2015,0.658590156,0.657760156,0.661549799,0.658590156,0.658590156,1.518395,1.520311,1.511602,1.518395,1.518395
12/11/2015,0.659540116,0.656600111,0.661000133,0.659590144,0.659590144,1.516208,1.522997,1.512859,1.516093,1.516093
12/14/2015,0.657899931,0.657600115,0.661699947,0.657939754,0.657939754,1.519988,1.520681,1.511259,1.519896,1.519896
12/15/2015,0.659660196,0.658600132,0.664899806,0.65960015,0.65960015,1.515932,1.518372,1.503986,1.51607,1.51607
12/16/2015,0.66460992,0.663919809,0.666980147,0.664730086,0.664730086,1.504642,1.506206,1.499295,1.50437,1.50437
12/17/2015,0.667599971,0.667000167,0.671899871,0.667649892,0.667649892,1.497903,1.49925,1.488317,1.497791,1.497791
12/18/2015,0.669790121,0.668800139,0.671639937,0.669809861,0.669809861,1.493005,1.495215,1.488893,1.492961,1.492961
12/21/2015,0.670699808,0.669699961,0.671730169,0.67076999,0.67076999,1.49098,1.493206,1.488693,1.490824,1.490824
12/22/2015,0.671319808,0.670699808,0.674300194,0.671280151,0.671280151,1.489603,1.49098,1.483019,1.489691,1.489691
12/23/2015,0.674670053,0.670999985,0.674670053,0.674609974,0.674609974,1.482206,1.490313,1.482206,1.482338,1.482338
12/24/2015,0.672179886,0.66930014,0.672360213,0.672179886,0.672179886,1.487697,1.494098,1.487298,1.487697,1.487697
12/25/2015,0.670500139,0.669000139,0.670500139,0.670500139,0.670500139,1.491424,1.494768,1.491424,1.491424,1.491424
12/28/2015,0.670000141,0.669699961,0.671800115,0.669699961,0.669699961,1.492537,1.493206,1.488538,1.493206,1.493206
12/29/2015,0.671529886,0.670500139,0.676049787,0.671409954,0.671409954,1.489137,1.491424,1.479181,1.489403,1.489403
12/30/2015,0.674629999,0.673399766,0.675799877,0.674660039,0.674660039,1.482294,1.485002,1.479728,1.482228,1.482228
12/31/2015,0.674869936,0.673499998,0.678200138,0.674799804,0.674799804,1.481767,1.484781,1.474491,1.481921,1.481921
1/1/2016,0.678500162,0.678500162,0.678500162,0.678500162,0.678500162,1.473839,1.473839,1.473839,1.473839,1.473839
1/4/2016,0.678430194,0.674899997,0.680669861,0.678560014,0.678560014,1.473991,1.481701,1.469141,1.473709,1.473709
1/5/2016,0.679599906,0.678899992,0.682999927,0.679620228,0.679620228,1.471454,1.472971,1.464129,1.47141,1.47141
1/6/2016,0.681340005,0.681199838,0.684699834,0.68148023,0.68148023,1.467696,1.467998,1.460494,1.467394,1.467394
1/7/2016,0.683560173,0.682900113,0.688000176,0.683529803,0.683529803,1.462929,1.464343,1.453488,1.462994,1.462994
1/8/2016,0.683849993,0.682689853,0.688299934,0.683669995,0.683669995,1.462309,1.464794,1.452855,1.462694,1.462694
1/11/2016,0.688280036,0.684699834,0.688900233,0.688470054,0.688470054,1.452897,1.460494,1.451589,1.452496,1.452496
1/12/2016,0.687520067,0.686619839,0.696400168,0.687570175,0.687570175,1.454503,1.45641,1.435956,1.454397,1.454397
1/13/2016,0.692570176,0.690699796,0.694919789,0.692700187,0.692700187,1.443897,1.447807,1.439015,1.443626,1.443626
1/14/2016,0.693799789,0.692300237,0.696199932,0.69405982,0.69405982,1.441338,1.44446,1.436369,1.440798,1.440798
1/15/2016,0.693189963,0.693100119,0.698899932,0.693139993,0.693139993,1.442606,1.442793,1.43082,1.44271,1.44271
1/18/2016,0.700570054,0.69820018,0.701710067,0.700570054,0.700570054,1.427409,1.432254,1.42509,1.427409,1.427409
1/19/2016,0.701599788,0.697199836,0.707599906,0.701599788,0.701599788,1.425314,1.434309,1.413228,1.425314,1.425314
1/20/2016,0.705099775,0.70319977,0.707659995,0.705099775,0.705099775,1.418239,1.422071,1.413108,1.418239,1.418239
1/21/2016,0.70420006,0.703979951,0.70979978,0.70429975,0.70429975,1.420051,1.420495,1.408848,1.41985,1.41985
1/22/2016,0.702799955,0.696400168,0.70391008,0.702899743,0.702899743,1.42288,1.435956,1.420636,1.422678,1.422678
1/25/2016,0.701409834,0.698669942,0.702939764,0.701259813,0.701259813,1.4257,1.431291,1.422597,1.426005,1.426005
1/26/2016,0.70209977,0.697800185,0.70530019,0.70209977,0.70209977,1.424299,1.433075,1.417836,1.424299,1.424299
1/27/2016,0.697100203,0.696600035,0.702599971,0.697199836,0.697199836,1.434514,1.435544,1.423285,1.434309,1.434309
1/28/2016,0.701900184,0.694200028,0.702199852,0.701800188,0.701800188,1.424704,1.440507,1.424096,1.424907,1.424907
1/29/2016,0.6963798,0.693700162,0.704699784,0.696279916,0.696279916,1.435998,1.441545,1.419044,1.436204,1.436204
2/1/2016,0.702010065,0.695500252,0.702299962,0.701949947,0.701949947,1.424481,1.437814,1.423893,1.424603,1.424603
2/2/2016,0.693200054,0.692200082,0.697699893,0.693100119,0.693100119,1.442585,1.444669,1.433281,1.442793,1.442793
2/3/2016,0.694029954,0.685299973,0.695099962,0.694000092,0.694000092,1.44086,1.459215,1.438642,1.440922,1.440922
2/4/2016,0.68557012,0.681750162,0.687959944,0.685600202,0.685600202,1.45864,1.466813,1.453573,1.458576,1.458576
2/5/2016,0.685870115,0.685589861,0.691600238,0.685819784,0.685819784,1.458002,1.458598,1.445922,1.458109,1.458109
2/8/2016,0.689080147,0.687500215,0.696500087,0.689080147,0.689080147,1.45121,1.454545,1.43575,1.45121,1.45121
2/9/2016,0.692700187,0.690199716,0.695400137,0.692709784,0.692709784,1.443626,1.448856,1.438021,1.443606,1.443606
2/10/2016,0.691399884,0.685899753,0.69180023,0.691279919,0.691279919,1.446341,1.457939,1.445504,1.446592,1.446592
2/11/2016,0.688470054,0.686500113,0.694999962,0.688399911,0.688399911,1.452496,1.456664,1.438849,1.452644,1.452644
2/12/2016,0.690459915,0.686399744,0.691899791,0.690499963,0.690499963,1.44831,1.456877,1.445296,1.448226,1.448226
